district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
10,16406,16205.307692307691,200.69230769230853,200.69230769230853,0.012384356502380563,1.0123843565023805,13774.511538461538,24307.96153846154,True,True,12,2,06075 | 06153,Magacela | Villanueva de la Serena,1,06,Badajoz,152.68936301452166,78.34596048912024,0.31259744855587407,2958793.825758136,1901263.6502222975,2953369.2901885677,1888824.7011273724,2966532.692589325,1913327.5989450233,EPSG:3035
11,16733,16205.307692307691,527.6923076923085,527.6923076923085,0.03256293047387139,1.0325629304738715,13774.511538461538,24307.96153846154,True,True,21,14,06017 | 06033 | 06035 | 06051 | 06056 | 06057 | 06062 | 06063 | 06102 | 06125 | 06127 | 06130 | 06137 | 06157,Baterno | Casas de Don Pedro | Castilblanco | Fuenlabrada de los Montes | Garbayuela | Garlitos | Helechosa de los Montes | Herrera del Duque | Puebla de Alcocer | Siruela | Talarrubias | Tamurejo | Valdecaballeros | Villarta de los Montes,1,06,Badajoz,2409.687451069134,302.19202828354776,0.3315924035672134,3021346.412624752,1913988.8392150393,2988070.710925606,1877072.5606303068,3059379.7057895577,1940517.1807034067,EPSG:3035
12,16320,16205.307692307691,114.69230769230853,114.69230769230853,0.007077453256055761,1.0070774532560558,13774.511538461538,24307.96153846154,True,True,20,11,06028 | 06030 | 06039 | 06048 | 06091 | 06096 | 06097 | 06100 | 06114 | 06118 | 06161,"Campanario | Capilla | Coronada, La | Esparragosa de Lares | Navalvillar de Pela | Orellana de la Sierra | Orellana la Vieja | Peñalsordo | Risco | Sancti-Spíritus | Zarza-Capilla",1,06,Badajoz,1211.218071432785,318.8536245124788,0.14970954473753886,2988588.9149250677,1895773.3747363964,2951170.3746136827,1866250.9631848868,3023646.6365340613,1929432.7078170457,EPSG:3035
13,17006,16205.307692307691,800.6923076923085,800.6923076923085,0.049409262872088494,1.0494092628720886,13774.511538461538,24307.96153846154,True,True,12,2,06071 | 06158,"Lapa, La | Zafra",1,06,Badajoz,70.7379143694467,48.02760347573615,0.38537211123479614,2886878.7297085375,1861622.064331372,2880302.3321738956,1854102.338655081,2892265.905850691,1868772.4127065171,EPSG:3035
14,14050,16205.307692307691,-2155.3076923076915,2155.3076923076915,-0.1330001091760059,0.8669998908239941,13774.511538461538,24307.96153846154,True,False,10,3,06072 | 06103 | 06128,Lobón | Puebla de la Calzada | Talavera la Real,1,06,Badajoz,133.45143824293862,80.96660940841112,0.2558121788454335,2877142.5931356647,1910741.8193230368,2864516.3268076265,1902150.2032930122,2887330.0372067327,1919134.1829295366,EPSG:3035
15,15998,16205.307692307691,-207.30769230769147,207.30769230769147,-0.01279257982902083,0.9872074201709792,13774.511538461538,24307.96153846154,True,True,13,1,06083,Mérida,1,06,Badajoz,9.463041118961065,19.335034697858696,0.31809048599670786,2908939.50809303,1909058.2778292685,2906177.631757549,1906975.5312790566,2911846.4021679973,1911893.6061235615,EPSG:3035
16,17572,16205.307692307691,1366.6923076923085,1366.6923076923085,0.08433609121417965,1.0843360912141797,13774.511538461538,24307.96153846154,True,True,11,1,06011,Almendralejo,1,06,Badajoz,13.93983041703094,30.417130883518688,0.18933498143928884,2896619.718347371,1887706.1974878064,2893820.6750807986,1884374.0484662778,2898966.9822652848,1890181.798476167,EPSG:3035
17,15052,16205.307692307691,-1153.3076923076915,1153.3076923076915,-0.07116851553859367,0.9288314844614063,13774.511538461538,24307.96153846154,True,True,9,1,06015,Badajoz,1,06,Badajoz,3.6640567907168764,14.805655418436109,0.2100471461506029,2851871.7853852157,1916005.2438849488,2850938.499190791,1914008.2165005472,2852738.9591069957,1918457.8774059536,EPSG:3035
18,15631,16205.307692307691,-574.3076923076915,574.3076923076915,-0.03543948089182552,0.9645605191081745,13774.511538461538,24307.96153846154,True,True,10,1,06044,Don Benito,1,06,Badajoz,1.6048010026533355,10.792828338740232,0.17312528917530884,2948271.2699356764,1906938.5756559856,2946426.6028634408,1905968.4683908136,2949458.505410681,1907542.4205729282,EPSG:3035
19,16261,16205.307692307691,55.69230769230853,55.69230769230853,0.003436670796367814,1.0034366707963678,13774.511538461538,24307.96153846154,True,True,11,1,06083,Mérida,1,06,Badajoz,2.415149114402505,8.293988926377052,0.4411912711610972,2907538.138443144,1912102.406485433,2906545.645618717,1910969.554246241,2908705.614638606,1913456.7009672297,EPSG:3035
