CUSEC_KEY,district_id,section_pop,CPRO,NPRO,CUMUN,NMUN,CUDIS,ddd_unit_id,ddd_closed_urban
1008601001,62,314,10,Cáceres,10086,"Granja, La",1008601,371,False
1009001001,62,498,10,Cáceres,10090,Guijo de Granadilla,1009001,375,False
1010801001,62,179,10,Cáceres,10108,Ladrillar,1010801,393,False
1013001001,62,2039,10,Cáceres,10130,Navaconcejo,1013001,415,False
1013501001,62,1189,10,Cáceres,10135,Nuñomoral,1013501,420,False
1014401001,62,948,10,Cáceres,10144,"Pesga, La",1014401,429,False
1014601001,62,1785,10,Cáceres,10146,Pinofranqueado,1014601,431,False
1014701001,62,1439,10,Cáceres,10147,Piornal,1014701,432,False
1015401001,62,203,10,Cáceres,10154,Rebollar,1015401,451,False
1017401001,62,192,10,Cáceres,10174,Segura de Toro,1017401,471,False
1019601001,62,335,10,Cáceres,10196,Valdastillas,1019601,493,False
1021601001,62,1816,10,Cáceres,10216,Zarza de Granadilla,1021601,513,False
1001901001,63,1595,10,Cáceres,10019,Almaraz,1001901,276,False
1002601001,63,778,10,Cáceres,10026,Belvís de Monroy,1002601,283,False
1003001001,63,490,10,Cáceres,10030,Bohonal de Ibor,1003001,287,False
1004201001,63,84,10,Cáceres,10042,Campillo de Deleitosa,1004201,328,False
1004501001,63,1001,10,Cáceres,10045,Cañaveral,1004501,331,False
1005601001,63,538,10,Cáceres,10056,Casas de Millán,1005601,342,False
1005701001,63,106,10,Cáceres,10057,Casas de Miravete,1005701,343,False
1009701001,63,103,10,Cáceres,10097,Higuera de Albalati,1009701,382,False
1009801001,63,391,10,Cáceres,10098,Hinojal,1009801,383,False
1011601001,63,1079,10,Cáceres,10116,Malpartida de Plasencia,1011601,401,False
1011602001,63,2691,10,Cáceres,10116,Malpartida de Plasencia,1011602,401,False
1011602002,63,894,10,Cáceres,10116,Malpartida de Plasencia,1011602,401,False
1012001001,63,146,10,Cáceres,10120,Mesas de Ibor,1012001,405,False
1012201001,63,243,10,Cáceres,10122,Millanes,1012201,407,False
1012301001,63,620,10,Cáceres,10123,Mirabel,1012301,408,False
1012501001,63,909,10,Cáceres,10125,Monroy,1012501,410,False
1013901001,63,101,10,Cáceres,10139,Pedroso de Acim,1013901,424,False
1016001001,63,240,10,Cáceres,10160,Romangordo,1016001,457,False
1017301001,63,1006,10,Cáceres,10173,Saucedilla,1017301,470,False
1017501001,63,726,10,Cáceres,10175,Serradilla,1017501,472,False
1017502001,63,736,10,Cáceres,10175,Serradilla,1017502,472,False
1017601001,63,408,10,Cáceres,10176,Serrejón,1017601,473,False
1018201001,63,153,10,Cáceres,10182,Toril,1018201,479,False
1019001001,63,543,10,Cáceres,10190,Torrejón el Rubio,1019001,487,False
1019701001,63,98,10,Cáceres,10197,Valdecañas de Tajo,1019701,494,False
1019901001,63,189,10,Cáceres,10199,Valdehúncar,1019901,496,False
1001601001,64,348,10,Cáceres,10016,Aldehuela de Jerte,1001601,273,False
1003401001,64,316,10,Cáceres,10034,Cabezabellosa,1003401,291,False
1004701001,64,1078,10,Cáceres,10047,Carcaboso,1004701,333,False
1007601001,64,857,10,Cáceres,10076,Galisteo,1007601,361,False
1010601001,64,128,10,Cáceres,10106,Jarilla,1010601,391,False
1013601001,64,294,10,Cáceres,10136,Oliva de Plasencia,1013601,421,False
1014801011,64,1064,10,Cáceres,10148,Plasencia,1014801,437,False
1014802003,64,1632,10,Cáceres,10148,Plasencia,1014802,439,False
1014802005,64,1118,10,Cáceres,10148,Plasencia,1014802,439,False
1014803002,64,896,10,Cáceres,10148,Plasencia,1014803,440,False
1014803003,64,390,10,Cáceres,10148,Plasencia,1014803,439,False
1014803004,64,1138,10,Cáceres,10148,Plasencia,1014803,440,False
1014804001,64,733,10,Cáceres,10148,Plasencia,1014804,440,False
1014804013,64,1109,10,Cáceres,10148,Plasencia,1014804,437,False
1014805001,64,1794,10,Cáceres,10148,Plasencia,1014805,437,False
1018401001,64,804,10,Cáceres,10184,"Torno, El",1018401,481,False
1021401001,64,225,10,Cáceres,10214,Villar de Plasencia,1021401,511,False
1090301001,64,919,10,Cáceres,10903,Alagón del Río,1090301,519,False
