CUSEC_KEY,district_id,section_pop,CPRO,NPRO,CUMUN,NMUN,CUDIS,ddd_unit_id,ddd_closed_urban
0501901001,0,1293,05,Ávila,05019,Ávila,0501901,05:05019:U1,True
0501901002,0,1406,05,Ávila,05019,Ávila,0501901,05:05019:U1,True
0501902001,0,1659,05,Ávila,05019,Ávila,0501902,05:05019:U1,True
0501902002,0,1141,05,Ávila,05019,Ávila,0501902,05:05019:U1,True
0501904001,0,1772,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904002,0,1556,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904003,0,1097,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904004,0,1085,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904005,0,1458,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904006,0,1494,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904008,0,2261,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904009,0,1384,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904010,0,888,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904011,0,2530,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904013,0,957,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501904014,0,1669,05,Ávila,05019,Ávila,0501904,05:05019:U1,True
0501905001,0,1516,05,Ávila,05019,Ávila,0501905,05:05019:U1,True
0501905002,0,1700,05,Ávila,05019,Ávila,0501905,05:05019:U1,True
0501905003,0,1193,05,Ávila,05019,Ávila,0501905,05:05019:U1,True
0501905005,0,1899,05,Ávila,05019,Ávila,0501905,05:05019:U1,True
0500701001,1,102,05,Ávila,05007,Aldeanueva de Santa Cruz,0500701,05:05007:M,False
0501301001,1,977,05,Ávila,05013,"Arenal, El",0501301,05:05013:M,False
0501401001,1,1852,05,Ávila,05014,Arenas de San Pedro,0501401,05:05014:M,False
0501402001,1,1176,05,Ávila,05014,Arenas de San Pedro,0501402,05:05014:M,False
0501402002,1,2161,05,Ávila,05014,Arenas de San Pedro,0501402,05:05014:M,False
0501403001,1,1291,05,Ávila,05014,Arenas de San Pedro,0501403,05:05014:M,False
0501801001,1,23,05,Ávila,05018,Avellaneda,0501801,05:05018:M,False
0502501001,1,70,05,Ávila,05025,Becedillas,0502501,05:05025:M,False
0503801001,1,139,05,Ávila,05038,Bonilla de la Sierra,0503801,05:05038:M,False
0504701001,1,1667,05,Ávila,05047,Candeleda,0504701,05:05047:M,False
0504703001,1,1413,05,Ávila,05047,Candeleda,0504703,05:05047:M,False
0504703002,1,1919,05,Ávila,05047,Candeleda,0504703,05:05047:M,False
0505201001,1,79,05,Ávila,05052,Casas del Puerto,0505201,05:05052:M,False
0505401001,1,1371,05,Ávila,05054,Casavieja,0505401,05:05054:M,False
0505801001,1,64,05,Ávila,05058,Cepeda la Mora,0505801,05:05058:M,False
0506301001,1,19,05,Ávila,05063,Collado del Mirón,0506301,05:05063:M,False
0506601001,1,511,05,Ávila,05066,Cuevas del Valle,0506601,05:05066:M,False
0508101001,1,37,05,Ávila,05081,Garganta del Villar,0508101,05:05081:M,False
0508201001,1,524,05,Ávila,05082,Gavilanes,0508201,05:05082:M,False
0508901001,1,463,05,Ávila,05089,Guisando,0508901,05:05089:M,False
0510001001,1,262,05,Ávila,05100,"Hornillo, El",0510001,05:05100:M,False
0510101001,1,295,05,Ávila,05101,Hoyocasero,0510101,05:05101:M,False
0510301001,1,57,05,Ávila,05103,Hoyorredondo,0510301,05:05103:M,False
0510401001,1,28,05,Ávila,05104,Hoyos del Collado,0510401,05:05104:M,False
0510501001,1,366,05,Ávila,05105,Hoyos del Espino,0510501,05:05105:M,False
0510601001,1,24,05,Ávila,05106,Hoyos de Miguel Muñoz,0510601,05:05106:M,False
0511001001,1,815,05,Ávila,05110,Lanzahíta,0511001,05:05110:M,False
0511301001,1,56,05,Ávila,05113,"Llanos de Tormes, Los",0511301,05:05113:M,False
0511601001,1,90,05,Ávila,05116,Malpartida de Corneja,0511601,05:05116:M,False
0512601001,1,63,05,Ávila,05126,Mesegar de Corneja,0512601,05:05126:M,False
0512701001,1,716,05,Ávila,05127,Mijares,0512701,05:05127:M,False
0513201001,1,922,05,Ávila,05132,Mombeltrán,0513201,05:05132:M,False
0515101001,1,101,05,Ávila,05151,Navacepedilla de Corneja,0515101,05:05151:M,False
0515401001,1,28,05,Ávila,05154,Navadijos,0515401,05:05154:M,False
0515501001,1,59,05,Ávila,05155,Navaescurial,0515501,05:05155:M,False
0515701001,1,194,05,Ávila,05157,Navalacruz,0515701,05:05157:M,False
0516001001,1,317,05,Ávila,05160,Navalosa,0516001,05:05160:M,False
0516201001,1,73,05,Ávila,05162,Navalperal de Tormes,0516201,05:05162:M,False
0516401001,1,38,05,Ávila,05164,Navaquesera,0516401,05:05164:M,False
0516501001,1,459,05,Ávila,05165,Navarredonda de Gredos,0516501,05:05165:M,False
0516601001,1,149,05,Ávila,05166,Navarredondilla,0516601,05:05166:M,False
0516701001,1,285,05,Ávila,05167,Navarrevisca,0516701,05:05167:M,False
0516901001,1,230,05,Ávila,05169,Navatalgordo,0516901,05:05169:M,False
0518101001,1,38,05,Ávila,05181,Pascualcobo,0518101,05:05181:M,False
0518201001,1,772,05,Ávila,05182,Pedro Bernardo,0518201,05:05182:M,False
0518901001,1,499,05,Ávila,05189,Poyales del Hoyo,0518901,05:05189:M,False
0520001001,1,32,05,Ávila,05200,San Bartolomé de Corneja,0520001,05:05200:M,False
0520701001,1,736,05,Ávila,05207,San Esteban del Valle,0520701,05:05207:M,False
0521201001,1,239,05,Ávila,05212,San Juan del Molinillo,0521201,05:05212:M,False
0521401001,1,31,05,Ávila,05214,San Lorenzo de Tormes,0521401,05:05214:M,False
0521501001,1,164,05,Ávila,05215,San Martín de la Vega del Alberche,0521501,05:05215:M,False
0521601001,1,221,05,Ávila,05216,San Martín del Pimpollar,0521601,05:05216:M,False
0521701001,1,68,05,Ávila,05217,San Miguel de Corneja,0521701,05:05217:M,False
0522101001,1,295,05,Ávila,05221,Santa Cruz del Valle,0522101,05:05221:M,False
0522601001,1,54,05,Ávila,05226,Santa María de los Caballeros,0522601,05:05226:M,False
0523301001,1,237,05,Ávila,05233,Serranillos,0523301,05:05233:M,False
0524401001,1,35,05,Ávila,05244,Tormellas,0524401,05:05244:M,False
0524601001,1,38,05,Ávila,05246,Tórtoles,0524601,05:05246:M,False
0525701001,1,130,05,Ávila,05257,Villafranca de la Sierra,0525701,05:05257:M,False
0526201001,1,304,05,Ávila,05262,Villarejo del Valle,0526201,05:05262:M,False
0526701001,1,90,05,Ávila,05267,Zapardiel de la Ribera,0526701,05:05267:M,False
0590401001,1,104,05,Ávila,05904,Santiago del Tormes,0590401,05:05904:M,False
0590501001,1,202,05,Ávila,05905,Villanueva de Ávila,0590501,05:05905:M,False
0501903001,2,1455,05,Ávila,05019,Ávila,0501903,05:05019:R,False
0501903002,2,1677,05,Ávila,05019,Ávila,0501903,05:05019:R,False
0501904012,2,1949,05,Ávila,05019,Ávila,0501904,05:05019:R,False
0501905004,2,2256,05,Ávila,05019,Ávila,0501905,05:05019:R,False
0501905006,2,2557,05,Ávila,05019,Ávila,0501905,05:05019:R,False
0501906001,2,891,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906002,2,2682,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906004,2,1014,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906005,2,1381,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906006,2,1881,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906008,2,1211,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906009,2,751,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906010,2,876,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906011,2,1398,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906012,2,2028,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906013,2,2413,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0501906014,2,1184,05,Ávila,05019,Ávila,0501906,05:05019:R,False
0500501001,3,170,05,Ávila,05005,Albornos,0500501,05:05005:M,False
0500801001,3,211,05,Ávila,05008,Aldeaseca,0500801,05:05008:M,False
0501001001,3,142,05,Ávila,05010,"Aldehuela, La",0501001,05:05010:M,False
0501201001,3,131,05,Ávila,05012,Amavida,0501201,05:05012:M,False
0501501001,3,59,05,Ávila,05015,Arevalillo,0501501,05:05015:M,False
0501701001,3,67,05,Ávila,05017,Aveinte,0501701,05:05017:M,False
0502101001,3,1170,05,Ávila,05021,"Barco de Ávila, El",0502101,05:05021:M,False
0502101002,3,1147,05,Ávila,05021,"Barco de Ávila, El",0502101,05:05021:M,False
0502301001,3,174,05,Ávila,05023,Barromán,0502301,05:05023:M,False
0502401001,3,150,05,Ávila,05024,Becedas,0502401,05:05024:M,False
0502601001,3,166,05,Ávila,05026,Bercial de Zapardiel,0502601,05:05026:M,False
0502701001,3,322,05,Ávila,05027,"Berlanas, Las",0502701,05:05027:M,False
0502901001,3,81,05,Ávila,05029,Bernuy-Zapardiel,0502901,05:05029:M,False
0503001001,3,55,05,Ávila,05030,Berrocalejo de Aragona,0503001,05:05030:M,False
0503301001,3,169,05,Ávila,05033,Blascomillán,0503301,05:05033:M,False
0503401001,3,14,05,Ávila,05034,Blasconuño de Matacabras,0503401,05:05034:M,False
0503501001,3,86,05,Ávila,05035,Blascosancho,0503501,05:05035:M,False
0503601001,3,104,05,Ávila,05036,"Bohodón, El",0503601,05:05036:M,False
0503701001,3,204,05,Ávila,05037,Bohoyo,0503701,05:05037:M,False
0504001001,3,55,05,Ávila,05040,Bularros,0504001,05:05040:M,False
0504201001,3,153,05,Ávila,05042,Cabezas de Alambre,0504201,05:05042:M,False
0504301001,3,81,05,Ávila,05043,Cabezas del Pozo,0504301,05:05043:M,False
0504401001,3,227,05,Ávila,05044,Cabezas del Villar,0504401,05:05044:M,False
0504501001,3,90,05,Ávila,05045,Cabizuela,0504501,05:05045:M,False
0504601001,3,42,05,Ávila,05046,Canales,0504601,05:05046:M,False
0504801001,3,102,05,Ávila,05048,Cantiveros,0504801,05:05048:M,False
0504901001,3,431,05,Ávila,05049,Cardeñosa,0504901,05:05049:M,False
0505101001,3,155,05,Ávila,05051,"Carrera, La",0505101,05:05051:M,False
0505601001,3,107,05,Ávila,05056,Castellanos de Zapardiel,0505601,05:05056:M,False
0505901001,3,83,05,Ávila,05059,Cillán,0505901,05:05059:M,False
0506001001,3,107,05,Ávila,05060,Cisla,0506001,05:05060:M,False
0506101001,3,376,05,Ávila,05061,"Colilla, La",0506101,05:05061:M,False
0506201001,3,149,05,Ávila,05062,Collado de Contreras,0506201,05:05062:M,False
0506401001,3,104,05,Ávila,05064,Constanzana,0506401,05:05064:M,False
0506501001,3,469,05,Ávila,05065,Crespos,0506501,05:05065:M,False
0506701001,3,63,05,Ávila,05067,Chamartín,0506701,05:05067:M,False
0506901001,3,70,05,Ávila,05069,Donjimeno,0506901,05:05069:M,False
0507301001,3,262,05,Ávila,05073,Flores de Ávila,0507301,05:05073:M,False
0507401001,3,717,05,Ávila,05074,Fontiveros,0507401,05:05074:M,False
0507601001,3,583,05,Ávila,05076,"Fresno, El",0507601,05:05076:M,False
0507701001,3,146,05,Ávila,05077,Fuente el Saúz,0507701,05:05077:M,False
0507801001,3,91,05,Ávila,05078,Fuentes de Año,0507801,05:05078:M,False
0508001001,3,41,05,Ávila,05080,Gallegos de Sobrinos,0508001,05:05080:M,False
0508301001,3,147,05,Ávila,05083,Gemuño,0508301,05:05083:M,False
0508401001,3,44,05,Ávila,05084,Gilbuena,0508401,05:05084:M,False
0508501001,3,45,05,Ávila,05085,Gil García,0508501,05:05085:M,False
0508601001,3,73,05,Ávila,05086,Gimialcón,0508601,05:05086:M,False
0508701001,3,173,05,Ávila,05087,Gotarrendura,0508701,05:05087:M,False
0508801001,3,33,05,Ávila,05088,Grandes y San Martín,0508801,05:05088:M,False
0509201001,3,140,05,Ávila,05092,Hernansancho,0509201,05:05092:M,False
0509401001,3,139,05,Ávila,05094,Herreros de Suso,0509401,05:05094:M,False
0509601001,3,79,05,Ávila,05096,"Hija de Dios, La",0509601,05:05096:M,False
0509701001,3,436,05,Ávila,05097,"Horcajada, La",0509701,05:05097:M,False
0509901001,3,425,05,Ávila,05099,Horcajo de las Torres,0509901,05:05099:M,False
0510801001,3,40,05,Ávila,05108,Junciana,0510801,05:05108:M,False
0510901001,3,444,05,Ávila,05109,Langa,0510901,05:05109:M,False
0511201001,3,100,05,Ávila,05112,"Losar del Barco, El",0511201,05:05112:M,False
0511401001,3,689,05,Ávila,05114,Madrigal de las Altas Torres,0511401,05:05114:M,False
0511402001,3,596,05,Ávila,05114,Madrigal de las Altas Torres,0511402,05:05114:M,False
0511701001,3,190,05,Ávila,05117,Mamblas,0511701,05:05117:M,False
0511801001,3,67,05,Ávila,05118,Mancera de Arriba,0511801,05:05118:M,False
0512101001,3,371,05,Ávila,05121,Martiherrero,0512101,05:05121:M,False
0512201001,3,111,05,Ávila,05122,Martínez,0512201,05:05122:M,False
0512301001,3,116,05,Ávila,05123,Mediana de Voltoya,0512301,05:05123:M,False
0512401001,3,79,05,Ávila,05124,Medinilla,0512401,05:05124:M,False
0512801001,3,423,05,Ávila,05128,Mingorría,0512801,05:05128:M,False
0512901001,3,93,05,Ávila,05129,"Mirón, El",0512901,05:05129:M,False
0513001001,3,112,05,Ávila,05130,Mironcillo,0513001,05:05130:M,False
0513101001,3,87,05,Ávila,05131,Mirueña de los Infanzones,0513101,05:05131:M,False
0513301001,3,64,05,Ávila,05133,Monsalupe,0513301,05:05133:M,False
0513401001,3,56,05,Ávila,05134,Moraleja de Matacabras,0513401,05:05134:M,False
0513501001,3,498,05,Ávila,05135,Muñana,0513501,05:05135:M,False
0513601001,3,79,05,Ávila,05136,Muñico,0513601,05:05136:M,False
0513801001,3,299,05,Ávila,05138,Muñogalindo,0513801,05:05138:M,False
0513901001,3,80,05,Ávila,05139,Muñogrande,0513901,05:05139:M,False
0514001001,3,113,05,Ávila,05140,Muñomer del Peco,0514001,05:05140:M,False
0514201001,3,87,05,Ávila,05142,Muñosancho,0514201,05:05142:M,False
0514301001,3,50,05,Ávila,05143,Muñotello,0514301,05:05143:M,False
0514401001,3,56,05,Ávila,05144,Narrillos del Álamo,0514401,05:05144:M,False
0514701001,3,150,05,Ávila,05147,Narros del Castillo,0514701,05:05147:M,False
0514901001,3,102,05,Ávila,05149,Narros de Saldueña,0514901,05:05149:M,False
0515201001,3,648,05,Ávila,05152,Nava de Arévalo,0515201,05:05152:M,False
0515301001,3,81,05,Ávila,05153,Nava del Barco,0515301,05:05153:M,False
0515901001,3,182,05,Ávila,05159,Navalonguilla,0515901,05:05159:M,False
0517001001,3,48,05,Ávila,05170,Navatejares,0517001,05:05170:M,False
0517101001,3,66,05,Ávila,05171,Neila de San Miguel,0517101,05:05171:M,False
0517201001,3,192,05,Ávila,05172,Niharra,0517201,05:05172:M,False
0517301001,3,91,05,Ávila,05173,Ojos-Albos,0517301,05:05173:M,False
0517501001,3,125,05,Ávila,05175,"Oso, El",0517501,05:05175:M,False
0517601001,3,278,05,Ávila,05176,Padiernos,0517601,05:05176:M,False
0517701001,3,130,05,Ávila,05177,Pajares de Adaja,0517701,05:05177:M,False
0517901001,3,221,05,Ávila,05179,Papatrigo,0517901,05:05179:M,False
0518001001,3,65,05,Ávila,05180,"Parral, El",0518001,05:05180:M,False
0518301001,3,130,05,Ávila,05183,Pedro-Rodríguez,0518301,05:05183:M,False
0518501001,3,104,05,Ávila,05185,Peñalba de Ávila,0518501,05:05185:M,False
0518601001,3,1655,05,Ávila,05186,Piedrahíta,0518601,05:05186:M,False
0519001001,3,57,05,Ávila,05190,Pozanco,0519001,05:05190:M,False
0519101001,3,107,05,Ávila,05191,Pradosegar,0519101,05:05191:M,False
0519201001,3,99,05,Ávila,05192,Puerto Castilla,0519201,05:05192:M,False
0519301001,3,151,05,Ávila,05193,Rasueros,0519301,05:05193:M,False
0519401001,3,130,05,Ávila,05194,Riocabado,0519401,05:05194:M,False
0519601001,3,59,05,Ávila,05196,Rivilla de Barajas,0519601,05:05196:M,False
0519801001,3,65,05,Ávila,05198,Salvadiós,0519801,05:05198:M,False
0519901001,3,44,05,Ávila,05199,San Bartolomé de Béjar,0519901,05:05199:M,False
0520601001,3,23,05,Ávila,05206,San Esteban de los Patos,0520601,05:05206:M,False
0520801001,3,40,05,Ávila,05208,San Esteban de Zapardiel,0520801,05:05208:M,False
0520901001,3,64,05,Ávila,05209,San García de Ingelmos,0520901,05:05209:M,False
0521001001,3,69,05,Ávila,05210,San Juan de la Encinilla,0521001,05:05210:M,False
0521301001,3,76,05,Ávila,05213,San Juan del Olmo,0521301,05:05213:M,False
0521801001,3,105,05,Ávila,05218,San Miguel de Serrezuela,0521801,05:05218:M,False
0521901001,3,44,05,Ávila,05219,San Pascual,0521901,05:05219:M,False
0522001001,3,514,05,Ávila,05220,San Pedro del Arroyo,0522001,05:05220:M,False
0522401001,3,103,05,Ávila,05224,Santa María del Arroyo,0522401,05:05224:M,False
0522501001,3,372,05,Ávila,05225,Santa María del Berrocal,0522501,05:05225:M,False
0522801001,3,164,05,Ávila,05228,Santiago del Collado,0522801,05:05228:M,False
0522901001,3,71,05,Ávila,05229,Santo Domingo de las Posadas,0522901,05:05229:M,False
0523001001,3,75,05,Ávila,05230,Santo Tomé de Zabarcos,0523001,05:05230:M,False
0523101001,3,171,05,Ávila,05231,San Vicente de Arévalo,0523101,05:05231:M,False
0523201001,3,133,05,Ávila,05232,"Serrada, La",0523201,05:05232:M,False
0523401001,3,43,05,Ávila,05234,Sigeres,0523401,05:05234:M,False
0523601001,3,97,05,Ávila,05236,Solana de Ávila,0523601,05:05236:M,False
0523701001,3,142,05,Ávila,05237,Solana de Rioalmar,0523701,05:05237:M,False
0524201001,3,733,05,Ávila,05242,Tiñosillos,0524201,05:05242:M,False
0524301001,3,88,05,Ávila,05243,Tolbaños,0524301,05:05243:M,False
0524701001,3,213,05,Ávila,05247,"Torre, La",0524701,05:05247:M,False
0524901001,3,103,05,Ávila,05249,Umbrías,0524901,05:05249:M,False
0525301001,3,86,05,Ávila,05253,Vega de Santa María,0525301,05:05253:M,False
0525401001,3,204,05,Ávila,05254,Velayos,0525401,05:05254:M,False
0525601001,3,101,05,Ávila,05256,Villaflor,0525601,05:05256:M,False
0525801001,3,119,05,Ávila,05258,Villanueva de Gómez,0525801,05:05258:M,False
0525901001,3,86,05,Ávila,05259,Villanueva del Aceral,0525901,05:05259:M,False
0526001001,3,107,05,Ávila,05260,Villanueva del Campillo,0526001,05:05260:M,False
0526101001,3,31,05,Ávila,05261,Villar de Corneja,0526101,05:05261:M,False
0526301001,3,153,05,Ávila,05263,Villatoro,0526301,05:05263:M,False
0526401001,3,53,05,Ávila,05264,Viñegra de Moraña,0526401,05:05264:M,False
0526501001,3,78,05,Ávila,05265,Vita,0526501,05:05265:M,False
0526601001,3,83,05,Ávila,05266,Zapardiel de la Cañada,0526601,05:05266:M,False
0590101001,3,219,05,Ávila,05901,San Juan de Gredos,0590101,05:05901:M,False
0590301001,3,107,05,Ávila,05903,Diego del Carpio,0590301,05:05903:M,False
0500101001,4,214,05,Ávila,05001,Adanero,0500101,05:05001:M,False
0501601001,4,909,05,Ávila,05016,Arévalo,0501601,05:05016:M,False
0501602001,4,1760,05,Ávila,05016,Arévalo,0501602,05:05016:M,False
0501602002,4,1097,05,Ávila,05016,Arévalo,0501602,05:05016:M,False
0501602003,4,1512,05,Ávila,05016,Arévalo,0501602,05:05016:M,False
0501602004,4,1125,05,Ávila,05016,Arévalo,0501602,05:05016:M,False
0501602005,4,1472,05,Ávila,05016,Arévalo,0501602,05:05016:M,False
0501906003,4,1918,05,Ávila,05019,Ávila,0501906,05:05019:F1,False
0507001001,4,31,05,Ávila,05070,Donvidas,0507001,05:05070:M,False
0507201001,4,106,05,Ávila,05072,Espinosa de los Caballeros,0507201,05:05072:M,False
0509001001,4,63,05,Ávila,05090,Gutierre-Muñoz,0509001,05:05090:M,False
0509301001,4,554,05,Ávila,05093,Herradón de Pinares,0509301,05:05093:M,False
0510201001,4,1035,05,Ávila,05102,"Hoyo de Pinares, El",0510201,05:05102:M,False
0510201002,4,1150,05,Ávila,05102,"Hoyo de Pinares, El",0510201,05:05102:M,False
0511501001,4,723,05,Ávila,05115,Maello,0511501,05:05115:M,False
0516101001,4,844,05,Ávila,05161,Navalperal de Pinares,0516101,05:05161:M,False
0516301001,4,777,05,Ávila,05163,Navaluenga,0516301,05:05163:M,False
0516301002,4,1363,05,Ávila,05163,Navaluenga,0516301,05:05163:M,False
0516801001,4,985,05,Ávila,05168,"Navas del Marqués, Las",0516801,05:05168:M,False
0516801002,4,1343,05,Ávila,05168,"Navas del Marqués, Las",0516801,05:05168:M,False
0516802001,4,2242,05,Ávila,05168,"Navas del Marqués, Las",0516802,05:05168:M,False
0516802002,4,1110,05,Ávila,05168,"Navas del Marqués, Las",0516802,05:05168:M,False
0517401001,4,72,05,Ávila,05174,Orbita,0517401,05:05174:M,False
0517801001,4,400,05,Ávila,05178,Palacios de Goda,0517801,05:05178:M,False
0518401001,4,284,05,Ávila,05184,Peguerinos,0518401,05:05184:M,False
0519501001,4,191,05,Ávila,05195,Riofrío,0519501,05:05195:M,False
0520101001,4,481,05,Ávila,05201,San Bartolomé de Pinares,0520101,05:05201:M,False
0520401001,4,722,05,Ávila,05204,Sanchidrián,0520401,05:05204:M,False
0521101001,4,423,05,Ávila,05211,San Juan de la Nava,0521101,05:05211:M,False
0523501001,4,134,05,Ávila,05235,Sinlabajos,0523501,05:05235:M,False
0524501001,4,466,05,Ávila,05245,Tornadizos de Ávila,0524501,05:05245:M,False
0590201001,4,309,05,Ávila,05902,Santa María del Cubillo,0590201,05:05902:M,False
0500201001,5,1539,05,Ávila,05002,"Adrada, La",0500201,05:05002:M,False
0500201002,5,1322,05,Ávila,05002,"Adrada, La",0500201,05:05002:M,False
0502201001,5,910,05,Ávila,05022,"Barraco, El",0502201,05:05022:M,False
0502201002,5,1174,05,Ávila,05022,"Barraco, El",0502201,05:05022:M,False
0503901001,5,38,05,Ávila,05039,Brabos,0503901,05:05039:M,False
0504101001,5,1273,05,Ávila,05041,Burgohondo,0504101,05:05041:M,False
0505301001,5,69,05,Ávila,05053,Casasola,0505301,05:05053:M,False
0505501001,5,672,05,Ávila,05055,Casillas,0505501,05:05055:M,False
0505701001,5,1682,05,Ávila,05057,Cebreros,0505701,05:05057:M,False
0505702002,5,1655,05,Ávila,05057,Cebreros,0505702,05:05057:M,False
0507501001,5,94,05,Ávila,05075,Fresnedilla,0507501,05:05075:M,False
0507901001,5,61,05,Ávila,05079,Gallegos de Altamiros,0507901,05:05079:M,False
0509501001,5,248,05,Ávila,05095,Higuera de las Dueñas,0509501,05:05095:M,False
0510701001,5,44,05,Ávila,05107,Hurtumpascual,0510701,05:05107:M,False
0511901001,5,22,05,Ávila,05119,Manjabálago y Ortigosa de Rioalmar,0511901,05:05119:M,False
0512001001,5,30,05,Ávila,05120,Marlín,0512001,05:05120:M,False
0512501001,5,61,05,Ávila,05125,Mengamuñoz,0512501,05:05125:M,False
0514101001,5,97,05,Ávila,05141,Muñopepe,0514101,05:05141:M,False
0514501001,5,33,05,Ávila,05145,Narrillos del Rebollar,0514501,05:05145:M,False
0514801001,5,25,05,Ávila,05148,Narros del Puerto,0514801,05:05148:M,False
0515601001,5,356,05,Ávila,05156,Navahondilla,0515601,05:05156:M,False
0515801001,5,451,05,Ávila,05158,Navalmoral,0515801,05:05158:M,False
0518701001,5,1130,05,Ávila,05187,Piedralaves,0518701,05:05187:M,False
0518702001,5,1074,05,Ávila,05187,Piedralaves,0518702,05:05187:M,False
0518801001,5,30,05,Ávila,05188,Poveda,0518801,05:05188:M,False
0519701001,5,111,05,Ávila,05197,Salobral,0519701,05:05197:M,False
0520501001,5,79,05,Ávila,05205,Sanchorreja,0520501,05:05205:M,False
0522201001,5,170,05,Ávila,05222,Santa Cruz de Pinares,0522201,05:05222:M,False
0522701001,5,579,05,Ávila,05227,Santa María del Tiétar,0522701,05:05227:M,False
0523801001,5,751,05,Ávila,05238,Solosancho,0523801,05:05238:M,False
0523901001,5,239,05,Ávila,05239,Sotalbo,0523901,05:05239:M,False
0524001001,5,2479,05,Ávila,05240,Sotillo de la Adrada,0524001,05:05240:M,False
0524002001,5,2567,05,Ávila,05240,Sotillo de la Adrada,0524002,05:05240:M,False
0524101001,5,1838,05,Ávila,05241,"Tiemblo, El",0524101,05:05241:M,False
0524101002,5,2770,05,Ávila,05241,"Tiemblo, El",0524101,05:05241:M,False
0525101001,5,50,05,Ávila,05251,Vadillo de la Sierra,0525101,05:05251:M,False
0525201001,5,54,05,Ávila,05252,Valdecasa,0525201,05:05252:M,False
0901801002,6,2445,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801003,6,1519,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801004,6,1322,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801005,6,2164,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801006,6,1529,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801008,6,1671,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901801009,6,1417,09,Burgos,09018,Aranda de Duero,0901801,09:09018:U1,True
0901802001,6,1356,09,Burgos,09018,Aranda de Duero,0901802,09:09018:U1,True
0901802002,6,2220,09,Burgos,09018,Aranda de Duero,0901802,09:09018:U1,True
0901802003,6,1362,09,Burgos,09018,Aranda de Duero,0901802,09:09018:U1,True
0901802004,6,1555,09,Burgos,09018,Aranda de Duero,0901802,09:09018:U1,True
0901802005,6,1561,09,Burgos,09018,Aranda de Duero,0901802,09:09018:U1,True
0901803001,6,1391,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0901803002,6,1268,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0901803004,6,2134,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0901803006,6,1452,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0901803007,6,820,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0901803008,6,1738,09,Burgos,09018,Aranda de Duero,0901803,09:09018:U1,True
0905903003,7,1305,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903004,7,759,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903005,7,2528,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903006,7,2151,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903008,7,1257,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903009,7,2153,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903010,7,1551,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905903011,7,2135,09,Burgos,09059,Burgos,0905903,09:09059:U1,True
0905904001,7,1009,09,Burgos,09059,Burgos,0905904,09:09059:U1,True
0905904002,7,893,09,Burgos,09059,Burgos,0905904,09:09059:U1,True
0905904003,7,1554,09,Burgos,09059,Burgos,0905904,09:09059:U1,True
0905905003,7,863,09,Burgos,09059,Burgos,0905905,09:09059:U1,True
0905905012,7,832,09,Burgos,09059,Burgos,0905905,09:09059:U1,True
0905905020,7,1050,09,Burgos,09059,Burgos,0905905,09:09059:U1,True
0905905032,7,1338,09,Burgos,09059,Burgos,0905905,09:09059:U1,True
0905905035,7,2130,09,Burgos,09059,Burgos,0905905,09:09059:U1,True
