CUSEC_KEY,CUMUN,NMUN,CPRO,NPRO,POP_2025,district_id
4423701001,44237,Urrea de Gaén,44,Teruel,452,12
4423801001,44238,Utrillas,44,Teruel,794,12
4423802001,44238,Utrillas,44,Teruel,697,12
4423802002,44238,Utrillas,44,Teruel,792,12
4423802003,44238,Utrillas,44,Teruel,790,12
4423901001,44239,Valacloche,44,Teruel,33,15
4424001001,44240,Valbona,44,Teruel,187,15
4424101001,44241,Valdealgorfa,44,Teruel,582,17
4424301001,44243,Valdecuenca,44,Teruel,33,15
4424401001,44244,Valdelinares,44,Teruel,82,15
4424501001,44245,Valdeltormo,44,Teruel,304,17
4424601001,44246,Valderrobres,44,Teruel,2537,17
4424701001,44247,Valjunquera,44,Teruel,336,17
4424901001,44249,"Vallecillo, El",44,Teruel,40,15
4425001001,44250,Veguillas de la Sierra,44,Teruel,27,15
4425101001,44251,Villafranca del Campo,44,Teruel,290,16
4425201001,44252,Villahermosa del Campo,44,Teruel,93,16
4425601001,44256,Villanueva del Rebollar de la Sierra,44,Teruel,49,16
4425701001,44257,Villar del Cobo,44,Teruel,163,15
4425801001,44258,Villar del Salz,44,Teruel,59,16
4426001001,44260,Villarluengo,44,Teruel,157,15
4426101001,44261,Villarquemado,44,Teruel,900,15
4426201001,44262,Villarroya de los Pinares,44,Teruel,160,15
4426301001,44263,Villastar,44,Teruel,566,15
4426401001,44264,Villel,44,Teruel,338,13
4426501001,44265,Vinaceite,44,Teruel,180,12
4426601001,44266,Visiedo,44,Teruel,133,15
4426701001,44267,Vivel del Río Martín,44,Teruel,63,16
4426801001,44268,"Zoma, La",44,Teruel,28,12
5000101001,50001,Abanto,50,Zaragoza,78,54
5000201001,50002,Acered,50,Zaragoza,134,64
5000301001,50003,Agón,50,Zaragoza,135,54
5000401001,50004,Aguarón,50,Zaragoza,604,64
5000501001,50005,Aguilón,50,Zaragoza,267,64
5000601001,50006,Ainzón,50,Zaragoza,1037,54
5000701001,50007,Aladrén,50,Zaragoza,62,65
5000801001,50008,Alagón,50,Zaragoza,1175,56
5000801004,50008,Alagón,50,Zaragoza,1894,56
5000901001,50009,Alarba,50,Zaragoza,91,54
5001001001,50010,Alberite de San Juan,50,Zaragoza,78,54
5001101001,50011,Albeta,50,Zaragoza,139,54
5001201001,50012,Alborge,50,Zaragoza,104,61
5001301001,50013,Alcalá de Ebro,50,Zaragoza,245,56
5001401001,50014,Alcalá de Moncayo,50,Zaragoza,147,54
5001501001,50015,Alconchel de Ariza,50,Zaragoza,79,54
5001601001,50016,Aldehuela de Liestos,50,Zaragoza,48,54
5001701001,50017,Alfajarín,50,Zaragoza,2420,58
5001801001,50018,Alfamén,50,Zaragoza,1463,65
5001901001,50019,Alforque,50,Zaragoza,57,61
5002001001,50020,Alhama de Aragón,50,Zaragoza,918,64
5002101001,50021,Almochuel,50,Zaragoza,22,65
5002201001,50022,"Almolda, La",50,Zaragoza,522,58
5002301001,50023,Almonacid de la Cuba,50,Zaragoza,220,65
5002401001,50024,Almonacid de la Sierra,50,Zaragoza,764,64
5002501001,50025,"Almunia de Doña Godina, La",50,Zaragoza,2605,59
5002501002,50025,"Almunia de Doña Godina, La",50,Zaragoza,3207,59
5002502001,50025,"Almunia de Doña Godina, La",50,Zaragoza,2232,59
5002601001,50026,Alpartir,50,Zaragoza,605,59
5002701001,50027,Ambel,50,Zaragoza,253,54
5002801001,50028,Anento,50,Zaragoza,121,64
5002901001,50029,Aniñón,50,Zaragoza,676,53
5003001001,50030,Añón de Moncayo,50,Zaragoza,208,54
5003101001,50031,Aranda de Moncayo,50,Zaragoza,110,54
5003201001,50032,Arándiga,50,Zaragoza,278,59
5003301001,50033,Ardisa,50,Zaragoza,74,57
5003401001,50034,Ariza,50,Zaragoza,1089,54
5003501001,50035,Artieda,50,Zaragoza,90,57
5003601001,50036,Asín,50,Zaragoza,86,57
5003701001,50037,Atea,50,Zaragoza,143,64
5003801001,50038,Ateca,50,Zaragoza,1784,54
5003901001,50039,Azuara,50,Zaragoza,550,64
5004001001,50040,Badules,50,Zaragoza,82,64
5004101001,50041,Bagüés,50,Zaragoza,16,57
5004201001,50042,Balconchán,50,Zaragoza,19,64
5004301001,50043,Bárboles,50,Zaragoza,277,66
5004401001,50044,Bardallur,50,Zaragoza,240,66
5004501001,50045,Belchite,50,Zaragoza,824,65
5004501002,50045,Belchite,50,Zaragoza,673,65
5004601001,50046,Belmonte de Gracián,50,Zaragoza,184,64
5004701001,50047,Berdejo,50,Zaragoza,40,54
5004801001,50048,Berrueco,50,Zaragoza,32,64
5005001001,50050,Bijuesca,50,Zaragoza,95,54
5005101001,50051,Biota,50,Zaragoza,830,52
5005201001,50052,Bisimbre,50,Zaragoza,98,54
5005301001,50053,Boquiñeni,50,Zaragoza,748,56
5005401001,50054,Bordalba,50,Zaragoza,47,54
5005501001,50055,Borja,50,Zaragoza,2733,55
5005502001,50055,Borja,50,Zaragoza,2459,55
5005601001,50056,Botorrita,50,Zaragoza,589,66
5005701001,50057,Brea de Aragón,50,Zaragoza,1519,59
5005801001,50058,Bubierca,50,Zaragoza,66,64
5005901001,50059,Bujaraloz,50,Zaragoza,944,61
5006001001,50060,Bulbuente,50,Zaragoza,249,55
5006101001,50061,Bureta,50,Zaragoza,208,54
5006301001,50063,"Buste, El",50,Zaragoza,60,55
5006401001,50064,Cabañas de Ebro,50,Zaragoza,476,56
5006501001,50065,Cabolafuente,50,Zaragoza,50,54
5006601001,50066,Cadrete,50,Zaragoza,2540,60
5006601002,50066,Cadrete,50,Zaragoza,2124,60
5006701001,50067,Calatayud,50,Zaragoza,1719,53
5006701002,50067,Calatayud,50,Zaragoza,1331,53
5006701003,50067,Calatayud,50,Zaragoza,1498,53
5006701004,50067,Calatayud,50,Zaragoza,2209,53
5006701005,50067,Calatayud,50,Zaragoza,1765,53
5006701006,50067,Calatayud,50,Zaragoza,1641,53
5006702001,50067,Calatayud,50,Zaragoza,1518,53
5006702002,50067,Calatayud,50,Zaragoza,1391,53
5006702003,50067,Calatayud,50,Zaragoza,1207,53
5006702004,50067,Calatayud,50,Zaragoza,1094,53
5006702005,50067,Calatayud,50,Zaragoza,1589,53
5006703001,50067,Calatayud,50,Zaragoza,915,53
5006703002,50067,Calatayud,50,Zaragoza,1062,53
5006704001,50067,Calatayud,50,Zaragoza,1213,53
5006801001,50068,Calatorao,50,Zaragoza,1150,59
5006801002,50068,Calatorao,50,Zaragoza,1810,59
5006901001,50069,Calcena,50,Zaragoza,65,54
5007001001,50070,Calmarza,50,Zaragoza,57,54
5007101001,50071,Campillo de Aragón,50,Zaragoza,114,54
5007201001,50072,Carenas,50,Zaragoza,170,64
5007301001,50073,Cariñena,50,Zaragoza,2498,64
5007302001,50073,Cariñena,50,Zaragoza,1103,64
5007401001,50074,Caspe,50,Zaragoza,1767,61
5007402001,50074,Caspe,50,Zaragoza,1516,61
5007403001,50074,Caspe,50,Zaragoza,1997,61
5007403002,50074,Caspe,50,Zaragoza,1521,61
5007404001,50074,Caspe,50,Zaragoza,1384,61
5007404002,50074,Caspe,50,Zaragoza,2220,61
5007501001,50075,Castejón de Alarba,50,Zaragoza,74,64
5007601001,50076,Castejón de las Armas,50,Zaragoza,88,54
5007701001,50077,Castejón de Valdejasa,50,Zaragoza,188,57
5007801001,50078,Castiliscar,50,Zaragoza,220,57
5007901001,50079,Cervera de la Cañada,50,Zaragoza,263,53
5008001001,50080,Cerveruela,50,Zaragoza,38,65
5008101001,50081,Cetina,50,Zaragoza,536,64
5008201001,50082,Cimballa,50,Zaragoza,71,54
5008301001,50083,Cinco Olivas,50,Zaragoza,97,61
5008401001,50084,Clarés de Ribota,50,Zaragoza,73,54
5008501001,50085,Codo,50,Zaragoza,204,65
5008601001,50086,Codos,50,Zaragoza,241,64
5008701001,50087,Contamina,50,Zaragoza,34,64
5008801001,50088,Cosuenda,50,Zaragoza,343,64
5008901001,50089,Cuarte de Huerva,50,Zaragoza,2211,60
5008901003,50089,Cuarte de Huerva,50,Zaragoza,2498,60
5008901005,50089,Cuarte de Huerva,50,Zaragoza,2170,60
5008901006,50089,Cuarte de Huerva,50,Zaragoza,2555,60
5009001001,50090,Cubel,50,Zaragoza,145,54
5009101001,50091,"Cuerlas, Las",50,Zaragoza,44,64
5009201001,50092,Chiprana,50,Zaragoza,505,61
5009301001,50093,Chodes,50,Zaragoza,98,59
5009401001,50094,Daroca,50,Zaragoza,943,64
5009402001,50094,Daroca,50,Zaragoza,957,64
5009501001,50095,Ejea de los Caballeros,50,Zaragoza,1553,52
5009501002,50095,Ejea de los Caballeros,50,Zaragoza,1541,52
5009501004,50095,Ejea de los Caballeros,50,Zaragoza,1217,52
5009501005,50095,Ejea de los Caballeros,50,Zaragoza,1295,52
5009501007,50095,Ejea de los Caballeros,50,Zaragoza,1388,52
5009502002,50095,Ejea de los Caballeros,50,Zaragoza,1330,52
5009502003,50095,Ejea de los Caballeros,50,Zaragoza,1561,52
5009502004,50095,Ejea de los Caballeros,50,Zaragoza,1386,52
5009502006,50095,Ejea de los Caballeros,50,Zaragoza,1289,52
5009502007,50095,Ejea de los Caballeros,50,Zaragoza,1261,52
5009502008,50095,Ejea de los Caballeros,50,Zaragoza,1763,52
5009601001,50096,Embid de Ariza,50,Zaragoza,28,54
5009801001,50098,Encinacorba,50,Zaragoza,175,64
5009901001,50099,Épila,50,Zaragoza,1280,66
5009901002,50099,Épila,50,Zaragoza,995,66
5009902001,50099,Épila,50,Zaragoza,1361,66
5009903001,50099,Épila,50,Zaragoza,1060,66
5010001001,50100,Erla,50,Zaragoza,372,57
5010101001,50101,Escatrón,50,Zaragoza,1191,61
5010201001,50102,Fabara,50,Zaragoza,1062,61
5010401001,50104,Farlete,50,Zaragoza,374,58
5010501001,50105,Fayón,50,Zaragoza,450,61
5010601001,50106,"Fayos, Los",50,Zaragoza,134,55
5010701001,50107,Figueruelas,50,Zaragoza,1310,66
5010801001,50108,Fombuena,50,Zaragoza,59,64
5010901001,50109,"Frago, El",50,Zaragoza,129,57
5011001001,50110,"Frasno, El",50,Zaragoza,370,64
5011101001,50111,Fréscano,50,Zaragoza,197,54
5011301001,50113,Fuendejalón,50,Zaragoza,795,54
5011401001,50114,Fuendetodos,50,Zaragoza,130,65
5011501001,50115,Fuentes de Ebro,50,Zaragoza,2651,65
5011501002,50115,Fuentes de Ebro,50,Zaragoza,2023,65
5011601001,50116,Fuentes de Jiloca,50,Zaragoza,203,64
5011701001,50117,Gallocanta,50,Zaragoza,128,64
5011801001,50118,Gallur,50,Zaragoza,1469,54
5011802001,50118,Gallur,50,Zaragoza,1179,54
5011901001,50119,Gelsa,50,Zaragoza,998,65
5012001001,50120,Godojos,50,Zaragoza,55,54
5012101001,50121,Gotor,50,Zaragoza,316,64
5012201001,50122,Grisel,50,Zaragoza,101,54
5012301001,50123,Grisén,50,Zaragoza,626,66
5012401001,50124,Herrera de los Navarros,50,Zaragoza,495,64
5012501001,50125,Ibdes,50,Zaragoza,355,64
5012601001,50126,Illueca,50,Zaragoza,1317,59
5012601002,50126,Illueca,50,Zaragoza,1459,59
5012801001,50128,Isuerre,50,Zaragoza,32,57
5012901001,50129,Jaraba,50,Zaragoza,292,64
5013001001,50130,Jarque de Moncayo,50,Zaragoza,375,64
5013101001,50131,Jaulín,50,Zaragoza,305,65
5013201001,50132,"Joyosa, La",50,Zaragoza,1150,63
5013301001,50133,Lagata,50,Zaragoza,113,65
5013401001,50134,Langa del Castillo,50,Zaragoza,110,64
5013501001,50135,Layana,50,Zaragoza,94,52
5013601001,50136,Lécera,50,Zaragoza,581,65
5013701001,50137,Leciñena,50,Zaragoza,1087,57
5013801001,50138,Lechón,50,Zaragoza,39,64
5013901001,50139,Letux,50,Zaragoza,353,65
5014001001,50140,Litago,50,Zaragoza,172,54
5014101001,50141,Lituénigo,50,Zaragoza,121,54
5014201001,50142,Lobera de Onsella,50,Zaragoza,28,57
5014301001,50143,Longares,50,Zaragoza,805,65
5014401001,50144,Longás,50,Zaragoza,45,57
5014601001,50146,Lucena de Jalón,50,Zaragoza,226,59
5014701001,50147,Luceni,50,Zaragoza,1002,56
5014801001,50148,Luesia,50,Zaragoza,332,57
5014901001,50149,Luesma,50,Zaragoza,43,64
5015001001,50150,Lumpiaque,50,Zaragoza,889,54
5015101001,50151,Luna,50,Zaragoza,675,57
5015201001,50152,Maella,50,Zaragoza,1068,61
5015202001,50152,Maella,50,Zaragoza,1075,61
5015301001,50153,Magallón,50,Zaragoza,1102,54
5015401001,50154,Mainar,50,Zaragoza,162,64
5015501001,50155,Malanquilla,50,Zaragoza,71,54
5015601001,50156,Maleján,50,Zaragoza,282,55
5015701001,50157,Malón,50,Zaragoza,472,55
5015901001,50159,Maluenda,50,Zaragoza,896,64
5016001001,50160,Mallén,50,Zaragoza,859,55
5016002001,50160,Mallén,50,Zaragoza,2200,55
5016101001,50161,Manchones,50,Zaragoza,92,64
5016201001,50162,Mara,50,Zaragoza,161,64
5016301002,50163,María de Huerva,50,Zaragoza,1955,66
5016301003,50163,María de Huerva,50,Zaragoza,1721,66
5016401001,50164,Mediana de Aragón,50,Zaragoza,469,65
5016501001,50165,Mequinenza,50,Zaragoza,1257,61
5016502001,50165,Mequinenza,50,Zaragoza,982,61
5016601001,50166,Mesones de Isuela,50,Zaragoza,271,59
5016701001,50167,Mezalocha,50,Zaragoza,197,65
5016801001,50168,Mianos,50,Zaragoza,25,57
5016901001,50169,Miedes de Aragón,50,Zaragoza,412,64
5017001001,50170,Monegrillo,50,Zaragoza,378,58
5017101001,50171,Moneva,50,Zaragoza,107,65
5017201001,50172,Monreal de Ariza,50,Zaragoza,175,54
5017301001,50173,Monterde,50,Zaragoza,144,54
5017401001,50174,Montón,50,Zaragoza,88,64
5017501001,50175,Morata de Jalón,50,Zaragoza,1102,59
5017601001,50176,Morata de Jiloca,50,Zaragoza,266,64
5017701001,50177,Morés,50,Zaragoza,305,64
5017801001,50178,Moros,50,Zaragoza,275,54
5017901001,50179,Moyuela,50,Zaragoza,223,65
5018001001,50180,Mozota,50,Zaragoza,131,66
5018101001,50181,Muel,50,Zaragoza,1554,65
5018201001,50182,"Muela, La",50,Zaragoza,2635,66
5018201002,50182,"Muela, La",50,Zaragoza,2533,66
5018201003,50182,"Muela, La",50,Zaragoza,1557,66
5018301001,50183,Munébrega,50,Zaragoza,357,64
5018401001,50184,Murero,50,Zaragoza,85,64
5018501001,50185,Murillo de Gállego,50,Zaragoza,197,57
5018601001,50186,Navardún,50,Zaragoza,35,57
5018701001,50187,Nigüella,50,Zaragoza,58,59
5018801001,50188,Nombrevilla,50,Zaragoza,40,64
5018901001,50189,Nonaspe,50,Zaragoza,1005,61
5019001001,50190,Novallas,50,Zaragoza,859,55
5019101001,50191,Novillas,50,Zaragoza,508,54
5019201001,50192,Nuévalos,50,Zaragoza,325,64
5019301001,50193,Nuez de Ebro,50,Zaragoza,888,58
5019401001,50194,Olvés,50,Zaragoza,108,54
5019501001,50195,Orcajo,50,Zaragoza,65,64
5019601001,50196,Orera,50,Zaragoza,103,64
5019701001,50197,Orés,50,Zaragoza,71,57
5019801001,50198,Oseja,50,Zaragoza,42,54
5019901001,50199,Osera de Ebro,50,Zaragoza,444,58
5020001001,50200,Paniza,50,Zaragoza,570,65
5020101001,50201,Paracuellos de Jiloca,50,Zaragoza,612,64
5020201001,50202,Paracuellos de la Ribera,50,Zaragoza,111,64
5020301001,50203,Pastriz,50,Zaragoza,1321,65
5020401001,50204,Pedrola,50,Zaragoza,1375,54
5020401002,50204,Pedrola,50,Zaragoza,2468,54
5020501001,50205,"Pedrosas, Las",50,Zaragoza,118,57
5020601001,50206,Perdiguera,50,Zaragoza,557,58
5020701001,50207,Piedratajada,50,Zaragoza,97,57
5020801001,50208,Pina de Ebro,50,Zaragoza,820,58
5020801002,50208,Pina de Ebro,50,Zaragoza,1662,58
5020901001,50209,Pinseque,50,Zaragoza,1821,56
5020901002,50209,Pinseque,50,Zaragoza,2776,56
5021001001,50210,"Pintanos, Los",50,Zaragoza,36,57
5021101001,50211,Plasencia de Jalón,50,Zaragoza,380,54
5021201001,50212,Pleitas,50,Zaragoza,29,66
5021301001,50213,Plenas,50,Zaragoza,112,65
5021401001,50214,Pomer,50,Zaragoza,23,54
5021501001,50215,Pozuel de Ariza,50,Zaragoza,15,54
5021601001,50216,Pozuelo de Aragón,50,Zaragoza,246,54
5021701001,50217,Pradilla de Ebro,50,Zaragoza,572,54
5021801001,50218,Puebla de Albortón,50,Zaragoza,134,65
5021901002,50219,"Puebla de Alfindén, La",50,Zaragoza,2131,58
5022001001,50220,Puendeluna,50,Zaragoza,42,57
5022101001,50221,Purujosa,50,Zaragoza,29,54
5022201001,50222,Quinto,50,Zaragoza,1133,65
5022201002,50222,Quinto,50,Zaragoza,756,65
5022301001,50223,Remolinos,50,Zaragoza,1021,54
5022401001,50224,Retascón,50,Zaragoza,78,64
5022501001,50225,Ricla,50,Zaragoza,1065,59
5022501002,50225,Ricla,50,Zaragoza,2030,59
5022701001,50227,Romanos,50,Zaragoza,141,64
5022801001,50228,Rueda de Jalón,50,Zaragoza,323,54
5022901001,50229,Ruesca,50,Zaragoza,70,64
5023001001,50230,Sádaba,50,Zaragoza,651,52
5023002001,50230,Sádaba,50,Zaragoza,633,52
5023101001,50231,Salillas de Jalón,50,Zaragoza,373,59
5023201001,50232,Salvatierra de Esca,50,Zaragoza,186,57
5023301001,50233,Samper del Salz,50,Zaragoza,80,65
5023401001,50234,San Martín de la Virgen de Moncayo,50,Zaragoza,264,54
5023501001,50235,San Mateo de Gállego,50,Zaragoza,1392,58
5023501002,50235,San Mateo de Gállego,50,Zaragoza,2103,58
5023601001,50236,Santa Cruz de Grío,50,Zaragoza,96,64
5023701001,50237,Santa Cruz de Moncayo,50,Zaragoza,123,54
5023801001,50238,Santa Eulalia de Gállego,50,Zaragoza,101,57
5023901001,50239,Santed,50,Zaragoza,72,64
5024001001,50240,Sástago,50,Zaragoza,1068,61
5024101001,50241,Sabiñán,50,Zaragoza,693,64
5024201001,50242,Sediles,50,Zaragoza,109,53
5024301001,50243,Sestrica,50,Zaragoza,325,64
5024401001,50244,Sierra de Luna,50,Zaragoza,267,57
5024501001,50245,Sigüés,50,Zaragoza,72,57
5024601001,50246,Sisamón,50,Zaragoza,50,54
5024701001,50247,Sobradiel,50,Zaragoza,1118,62
5024801001,50248,Sos del Rey Católico,50,Zaragoza,582,57
5024901001,50249,Tabuenca,50,Zaragoza,309,54
5025001001,50250,Talamantes,50,Zaragoza,68,54
5025101001,50251,Tarazona,50,Zaragoza,1186,55
5025101003,50251,Tarazona,50,Zaragoza,726,55
5025101004,50251,Tarazona,50,Zaragoza,1994,55
5025101005,50251,Tarazona,50,Zaragoza,1149,55
5025101006,50251,Tarazona,50,Zaragoza,2392,55
5025101007,50251,Tarazona,50,Zaragoza,749,55
5025101008,50251,Tarazona,50,Zaragoza,878,55
5025101009,50251,Tarazona,50,Zaragoza,875,55
5025101010,50251,Tarazona,50,Zaragoza,923,55
5025201001,50252,Tauste,50,Zaragoza,1430,56
5025202001,50252,Tauste,50,Zaragoza,1967,56
5025203001,50252,Tauste,50,Zaragoza,1437,56
5025204001,50252,Tauste,50,Zaragoza,1978,56
5025301001,50253,Terrer,50,Zaragoza,583,64
5025401001,50254,Tierga,50,Zaragoza,170,54
5025501001,50255,Tobed,50,Zaragoza,197,64
5025601001,50256,Torralba de los Frailes,50,Zaragoza,65,54
5025701001,50257,Torralba de Ribota,50,Zaragoza,158,53
5025801001,50258,Torralbilla,50,Zaragoza,39,64
5025901001,50259,Torrehermosa,50,Zaragoza,69,54
5026001001,50260,Torrelapaja,50,Zaragoza,30,54
5026101001,50261,Torrellas,50,Zaragoza,248,55
5026201001,50262,Torres de Berrellén,50,Zaragoza,1511,62
5026301001,50263,Torrijo de la Cañada,50,Zaragoza,187,54
5026401001,50264,Tosos,50,Zaragoza,172,65
5026501001,50265,Trasmoz,50,Zaragoza,88,54
5026601001,50266,Trasobares,50,Zaragoza,124,54
5026701001,50267,Uncastillo,50,Zaragoza,594,57
5026801001,50268,Undués de Lerda,50,Zaragoza,60,57
5026901001,50269,Urrea de Jalón,50,Zaragoza,430,66
5027001001,50270,Urriés,50,Zaragoza,50,57
5027101001,50271,Used,50,Zaragoza,250,64
5027201001,50272,Utebo,50,Zaragoza,2358,62
5027201002,50272,Utebo,50,Zaragoza,1663,62
5027201003,50272,Utebo,50,Zaragoza,2517,62
5027201004,50272,Utebo,50,Zaragoza,1930,62
5027201005,50272,Utebo,50,Zaragoza,912,62
5027201006,50272,Utebo,50,Zaragoza,1761,62
5027201007,50272,Utebo,50,Zaragoza,1594,62
5027201008,50272,Utebo,50,Zaragoza,1743,62
5027201009,50272,Utebo,50,Zaragoza,1232,62
5027201010,50272,Utebo,50,Zaragoza,1575,62
5027201011,50272,Utebo,50,Zaragoza,1850,62
5027301001,50273,Valdehorna,50,Zaragoza,29,64
5027401001,50274,Val de San Martín,50,Zaragoza,56,64
5027501001,50275,Valmadrid,50,Zaragoza,113,65
5027601001,50276,Valpalmas,50,Zaragoza,123,57
5027701001,50277,Valtorres,50,Zaragoza,68,64
5027801001,50278,Velilla de Ebro,50,Zaragoza,207,65
5027901001,50279,Velilla de Jiloca,50,Zaragoza,92,64
5028001001,50280,Vera de Moncayo,50,Zaragoza,318,55
5028101001,50281,Vierlas,50,Zaragoza,88,55
5028201001,50282,"Vilueña, La",50,Zaragoza,60,64
5028301001,50283,Villadoz,50,Zaragoza,79,64
5028401001,50284,Villafeliche,50,Zaragoza,162,64
5028501001,50285,Villafranca de Ebro,50,Zaragoza,836,58
5028601001,50286,Villalba de Perejil,50,Zaragoza,87,64
5028701001,50287,Villalengua,50,Zaragoza,293,54
5028801001,50288,Villanueva de Gállego,50,Zaragoza,2120,57
5028801002,50288,Villanueva de Gállego,50,Zaragoza,1066,57
5028801003,50288,Villanueva de Gállego,50,Zaragoza,1657,57
5028901001,50289,Villanueva de Jiloca,50,Zaragoza,73,64
5029001001,50290,Villanueva de Huerva,50,Zaragoza,371,65
5029101001,50291,Villar de los Navarros,50,Zaragoza,147,65
5029201001,50292,Villarreal de Huerva,50,Zaragoza,263,64
5029301001,50293,Villarroya de la Sierra,50,Zaragoza,397,64
5029401001,50294,Villarroya del Campo,50,Zaragoza,70,64
5029501001,50295,Vistabella,50,Zaragoza,50,64
5029601001,50296,"Zaida, La",50,Zaragoza,433,61
5029701001,50297,Zaragoza,50,Zaragoza,1474,33
5029701002,50297,Zaragoza,50,Zaragoza,1606,33
5029701003,50297,Zaragoza,50,Zaragoza,1035,33
5029701004,50297,Zaragoza,50,Zaragoza,1659,35
5029701005,50297,Zaragoza,50,Zaragoza,1638,35
5029701006,50297,Zaragoza,50,Zaragoza,1028,36
5029701008,50297,Zaragoza,50,Zaragoza,1871,36
5029701009,50297,Zaragoza,50,Zaragoza,1633,33
5029701012,50297,Zaragoza,50,Zaragoza,887,33
5029701015,50297,Zaragoza,50,Zaragoza,2441,33
5029701017,50297,Zaragoza,50,Zaragoza,1279,19
5029701019,50297,Zaragoza,50,Zaragoza,1506,36
5029701020,50297,Zaragoza,50,Zaragoza,1525,33
5029701021,50297,Zaragoza,50,Zaragoza,2875,45
5029701023,50297,Zaragoza,50,Zaragoza,2453,45
5029701024,50297,Zaragoza,50,Zaragoza,1243,41
5029701025,50297,Zaragoza,50,Zaragoza,1094,45
5029701026,50297,Zaragoza,50,Zaragoza,771,45
5029701027,50297,Zaragoza,50,Zaragoza,1376,45
5029701030,50297,Zaragoza,50,Zaragoza,1516,45
5029701031,50297,Zaragoza,50,Zaragoza,1228,45
5029701032,50297,Zaragoza,50,Zaragoza,1503,23
5029701033,50297,Zaragoza,50,Zaragoza,1160,36
5029701034,50297,Zaragoza,50,Zaragoza,1987,33
5029701036,50297,Zaragoza,50,Zaragoza,1798,33
5029701038,50297,Zaragoza,50,Zaragoza,1282,33
5029701039,50297,Zaragoza,50,Zaragoza,1085,33
5029701040,50297,Zaragoza,50,Zaragoza,822,36
5029701041,50297,Zaragoza,50,Zaragoza,1648,36
5029701043,50297,Zaragoza,50,Zaragoza,1574,36
5029702001,50297,Zaragoza,50,Zaragoza,1135,23
5029702002,50297,Zaragoza,50,Zaragoza,881,33
5029702003,50297,Zaragoza,50,Zaragoza,1118,36
5029702004,50297,Zaragoza,50,Zaragoza,1092,23
5029702005,50297,Zaragoza,50,Zaragoza,940,23
5029702006,50297,Zaragoza,50,Zaragoza,1758,23
5029702008,50297,Zaragoza,50,Zaragoza,1205,23
5029702009,50297,Zaragoza,50,Zaragoza,1174,45
5029702010,50297,Zaragoza,50,Zaragoza,1397,45
5029702012,50297,Zaragoza,50,Zaragoza,1449,21
5029702013,50297,Zaragoza,50,Zaragoza,1158,34
5029702014,50297,Zaragoza,50,Zaragoza,1464,34
5029702015,50297,Zaragoza,50,Zaragoza,832,34
5029702017,50297,Zaragoza,50,Zaragoza,969,34
5029702018,50297,Zaragoza,50,Zaragoza,1410,34
5029702019,50297,Zaragoza,50,Zaragoza,1018,23
5029702020,50297,Zaragoza,50,Zaragoza,1045,34
5029702021,50297,Zaragoza,50,Zaragoza,760,34
5029702022,50297,Zaragoza,50,Zaragoza,1504,22
5029702023,50297,Zaragoza,50,Zaragoza,1042,23
5029702024,50297,Zaragoza,50,Zaragoza,896,23
5029702025,50297,Zaragoza,50,Zaragoza,1456,23
5029702026,50297,Zaragoza,50,Zaragoza,1082,23
5029702027,50297,Zaragoza,50,Zaragoza,938,23
5029702028,50297,Zaragoza,50,Zaragoza,857,23
5029702029,50297,Zaragoza,50,Zaragoza,782,23
5029702030,50297,Zaragoza,50,Zaragoza,944,23
5029702031,50297,Zaragoza,50,Zaragoza,876,23
5029702032,50297,Zaragoza,50,Zaragoza,1051,23
5029702033,50297,Zaragoza,50,Zaragoza,1376,23
5029702035,50297,Zaragoza,50,Zaragoza,1366,22
5029702036,50297,Zaragoza,50,Zaragoza,691,21
5029702037,50297,Zaragoza,50,Zaragoza,1274,22
5029702038,50297,Zaragoza,50,Zaragoza,1075,22
5029702040,50297,Zaragoza,50,Zaragoza,2139,21
5029702042,50297,Zaragoza,50,Zaragoza,789,21
5029702045,50297,Zaragoza,50,Zaragoza,1160,36
5029702046,50297,Zaragoza,50,Zaragoza,1634,22
5029702047,50297,Zaragoza,50,Zaragoza,785,45
5029702048,50297,Zaragoza,50,Zaragoza,860,45
5029702049,50297,Zaragoza,50,Zaragoza,966,45
5029702050,50297,Zaragoza,50,Zaragoza,1344,21
5029702051,50297,Zaragoza,50,Zaragoza,1152,21
5029702052,50297,Zaragoza,50,Zaragoza,907,21
5029702053,50297,Zaragoza,50,Zaragoza,1364,21
5029703001,50297,Zaragoza,50,Zaragoza,969,45
5029703002,50297,Zaragoza,50,Zaragoza,865,46
5029703003,50297,Zaragoza,50,Zaragoza,1322,46
5029703004,50297,Zaragoza,50,Zaragoza,1212,46
5029703005,50297,Zaragoza,50,Zaragoza,1418,46
5029703007,50297,Zaragoza,50,Zaragoza,1202,46
5029703008,50297,Zaragoza,50,Zaragoza,1348,31
5029703009,50297,Zaragoza,50,Zaragoza,1322,46
5029703011,50297,Zaragoza,50,Zaragoza,1633,31
5029703012,50297,Zaragoza,50,Zaragoza,752,46
5029703014,50297,Zaragoza,50,Zaragoza,1406,46
5029703015,50297,Zaragoza,50,Zaragoza,1170,29
5029703016,50297,Zaragoza,50,Zaragoza,1783,29
5029703017,50297,Zaragoza,50,Zaragoza,1441,29
5029703018,50297,Zaragoza,50,Zaragoza,1519,29
5029703019,50297,Zaragoza,50,Zaragoza,1209,46
5029703020,50297,Zaragoza,50,Zaragoza,2053,46
