district_id,population,target_population,population_difference,relative_deviation,population_ratio,floor_population,cap_population,within_hard_limits,section_count,municipality_count,municipalities,province_count,provinces,area_km2,perimeter_km,compactness_polsby_popper,centroid_x_etrs89_utm30,centroid_y_etrs89_utm30,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy
10,19915,20367.4776119403,-452.47761194029954,-0.02221569212257474,0.9777843078774252,16293.98208955224,35643.085820895525,True,26,19,"Arguis | Banastás | Biel | Borau | Castiliscar | Huesca | Igriés | Jaca | Loarre | Lobera de Onsella | Longás | Navardún | Nueno | Peñas de Riglos, Las | Sos del Rey Católico | Sádaba | Uncastillo | Undués de Lerda | Urriés",2,Huesca | Zaragoza,1893.174619615296,685.5017430347567,0.050627141935968366,677514.0429213045,4699315.996651933,630615.9137000004,4668624.0118,735475.6994000003,4744695.9268
11,19136,20367.4776119403,-1231.4776119402995,-0.06046294172521166,0.9395370582747883,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.4530354982134186,6.414041705903984,0.13838166066219912,677325.8303434676,4612159.351706664,676766.4060000004,4611536.7754999995,677874.1657999996,4612849.6613
12,19301,20367.4776119403,-1066.4776119402995,-0.052361791295898324,0.9476382087041016,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,1.9113404690480695,11.9425912509796,0.16840337175073292,677617.8375262163,4611196.142605643,676042.2152000004,4609920.6361,678703.2681999998,4612704.6128
13,19759,20367.4776119403,-608.4776119402995,-0.02987496161938008,0.9701250383806199,16293.98208955224,35643.085820895525,True,70,69,"Aguaviva | Aliaga | Allueva | Anadón | Arens de Lledó | Beceite | Blesa | Bordón | Bádenas | Calaceite | Calanda | Castel de Cabra | Castellote | Castelserás | Codoñera, La | Cortes de Aragón | Cretas | Cucalón | Cuevas de Almudén | Fombuena | Foz-Calanda | Fresneda, La | Fuentespalda | Hinojosa de Jarque | Hoz de la Vieja, La | Huesa del Común | Jarque de la Val | Josa | Lagata | Lanzuela | Lechón | Lledó | Loscos | Luesma | Maicas | Mas de las Matas | Mata de los Olmos, La | Mazaleón | Mezquita de Jarque | Molinos | Moneva | Monforte de Moyuela | Monroyo | Moyuela | Muniesa | Obón | Palomar de Arroyos | Parras de Castellote, Las | Peñarroya de Tastavins | Plenas | Plou | Salcedillo | Samper del Salz | Santa Cruz de Nogueras | Segura de los Baños | Seno | Torre de Arcas | Torre de las Arcas | Torre del Compte | Torrecilla de Alcañiz | Tronchón | Valdealgorfa | Valdeltormo | Valderrobres | Villahermosa del Campo | Villanueva del Rebollar de la Sierra | Villar de los Navarros | Villarluengo | Vistabella",2,Teruel | Zaragoza,3364.0732464495545,862.6309963634098,0.056810052232650635,711740.4598819752,4530409.089946201,641867.2668000003,4491679.670499999,777133.4205,4568573.728700001
14,21243,20367.4776119403,875.5223880597005,0.0429862943630502,1.0429862943630501,16293.98208955224,35643.085820895525,True,12,2,Utebo | Zaragoza,1,Zaragoza,40.59049654372885,55.43145433314368,0.1660051960081902,670498.9548240517,4618441.6477457555,665996.6572000002,4613656.058499999,677207.9857999999,4625467.786800001
15,19479,20367.4776119403,-888.4776119402995,-0.043622368408517874,0.9563776315914821,16293.98208955224,35643.085820895525,True,17,1,Zaragoza,1,Zaragoza,0.7751254262739163,7.0046721598226,0.19852089279374752,676499.2916212212,4612998.872727832,675889.5920000002,4612312.4957,677302.7901999997,4613640.714500001
16,27255,20367.4776119403,6887.5223880597005,0.33816275727839445,1.3381627572783945,16293.98208955224,35643.085820895525,True,42,30,"Ababuj | Aguilar del Alfambra | Alba | Alfambra | Alobras | Bronchales | Camañas | Cantavieja | Cañada de Benatanduz | Celadas | Corbalán | Cuba, La | Cubla | Cuervo, El | Cuevas Labradas | Jabaloyas | Mirambel | Miravete de la Sierra | Peralejos | Pitarque | Pobo, El | Pozondón | Puebla de Valverde, La | Rubiales | Teruel | Tormón | Torremocha de Jiloca | Veguillas de la Sierra | Villarroya de los Pinares | Villastar",1,Teruel,1858.397676175212,682.3807289720154,0.050152779949220724,669973.6084549277,4477463.940712624,615417.7432000004,4436212.0067,729482.8525,4504699.6502
17,21103,20367.4776119403,735.5223880597005,0.03611259096848131,1.0361125909684814,16293.98208955224,35643.085820895525,True,15,9,"Bardallur | Botorrita | María de Huerva | Mozota | Muela, La | Plasencia de Jalón | Pleitas | Urrea de Jalón | Zaragoza",1,Zaragoza,316.2485220739417,158.42132661666037,0.15834745115807042,656718.6276122894,4607113.62619093,640538.8991999999,4590648.8857,672945.7620999999,4620748.9388999995
18,21791,20367.4776119403,1423.5223880597005,0.06989193336464844,1.0698919333646484,16293.98208955224,35643.085820895525,True,11,1,Zaragoza,1,Zaragoza,18.251194078735075,36.93760794107533,0.16809841273121817,666515.3008709105,4609196.983405811,653111.6458,4598508.902799999,672932.4506000001,4614942.3112
19,20177,20367.4776119403,-190.47761194029954,-0.009352047198452954,0.990647952801547,16293.98208955224,35643.085820895525,True,17,1,Zaragoza,1,Zaragoza,1.3648622713078522,9.688624577036983,0.18271509883230794,675150.8462105625,4611293.560061046,674164.3186999997,4610534.4593,676152.9615000002,4612010.2106
20,20271,20367.4776119403,-96.47761194029954,-0.004736846347813839,0.9952631536521862,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,2.1029573128082566,16.107037582999993,0.10186124431861725,674548.1041922973,4611486.831171754,673733.5500999996,4609899.8825,675381.9035999998,4613096.5021
21,19612,20367.4776119403,-755.4776119402995,-0.037092350183677424,0.9629076498163226,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,25.352528048831296,33.994873306373634,0.2756793790999513,681737.4344554419,4612388.164324122,678051.46,4609211.350099999,685452.8755000001,4616178.6292
22,21925,20367.4776119403,1557.5223880597005,0.07647104947087867,1.0764710494708787,16293.98208955224,35643.085820895525,True,18,14,"Alagón | Alberite de San Juan | Boquiñeni | Bárboles | Cabañas de Ebro | Figueruelas | Gallur | Joyosa, La | Luceni | Magallón | Pedrola | Pinseque | Pozuelo de Aragón | Zaragoza",1,Zaragoza,401.1501618808267,263.97016051687945,0.07234477375423606,647922.0033618266,4624040.036436729,625535.9570000004,4608905.1866,670330.5706000002,4641500.966600001
23,18542,20367.4776119403,-1825.4776119402995,-0.08962708327073969,0.9103729167292604,16293.98208955224,35643.085820895525,True,16,8,Ballobar | Candasnos | Chalamera | Fayón | Fraga | Mequinenza | Torrente de Cinca | Velilla de Cinca,2,Huesca | Zaragoza,1138.6675278659372,208.27329720508865,0.3298675651779511,767752.1370891387,4593221.218976693,748577.8055999996,4568815.748199999,787553.5064000003,4620094.716399999
24,19465,20367.4776119403,-902.4776119402995,-0.04430973874797476,0.9556902612520253,16293.98208955224,35643.085820895525,True,13,2,Huesca | Tierz,1,Huesca,61.396275797579214,62.50088765404023,0.19750564896569883,715968.2426277974,4672152.016143744,711857.5188999996,4664177.831900001,720360.4874,4680236.962400001
25,19888,20367.4776119403,-479.47761194029954,-0.023541334920098744,0.9764586650799013,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,1.2013687740186345,11.043898190484619,0.12377741679161632,676592.3006043938,4615292.294837036,675695.7825999996,4614358.2127,677205.9746000003,4616165.5799
26,22794,20367.4776119403,2426.5223880597005,0.11913710839859559,1.1191371083985957,16293.98208955224,35643.085820895525,True,25,14,"Ateca | Berdejo | Bijuesca | Calatayud | Chodes | Frasno, El | Moros | Paracuellos de la Ribera | Ricla | Sediles | Torrijo de la Cañada | Villalba de Perejil | Villalengua | Villarroya de la Sierra",1,Zaragoza,612.3409779378873,287.81303781870287,0.0928928442632832,604125.2733895154,4588062.776079343,583772.5987999998,4570748.085000001,633195.2418,4606224.1679
27,20290,20367.4776119403,-77.47761194029954,-0.0038039866014080606,0.996196013398592,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,0.38851162868417083,5.581466953232019,0.15671738304577867,674733.6426346133,4612861.790259332,674068.6733999997,4612304.484099999,675303.9184999997,4613391.375499999
28,19331,20367.4776119403,-1036.4776119402995,-0.05088885485420499,0.949111145145795,16293.98208955224,35643.085820895525,True,25,20,"Alborge | Alforque | Almochuel | Almolda, La | Azaila | Bujaraloz | Caspe | Castejón de Monegros | Cinco Olivas | Gelsa | Monegrillo | Osera de Ebro | Pina de Ebro | Puebla de Híjar, La | Quinto | Sariñena | Sástago | Velilla de Ebro | Vinaceite | Zaida, La",3,Huesca | Teruel | Zaragoza,2027.6935263758974,378.5896054616138,0.17777668637420777,724406.7258903636,4597239.607113851,697344.6392999999,4563414.2629,748524.0812999997,4641179.853
29,18904,20367.4776119403,-1463.4776119402995,-0.07185365020764012,0.9281463497923599,16293.98208955224,35643.085820895525,True,23,19,Albalatillo | Alberuela de Tubo | Alcañiz | Capdesaso | Caspe | Castelflorite | Castelnou | Chiprana | Escatrón | Huerto | Lalueza | Monzón | Peralta de Alcofea | Peñalba | Poleñino | San Miguel del Cinca | Sena | Valfarta | Villanueva de Sigena,3,Huesca | Teruel | Zaragoza,1793.065997423527,545.899730291544,0.07561019872124687,743168.2583126191,4598910.599184456,717874.5615999997,4547686.098200001,766001.0420000004,4650592.9153
30,21039,20367.4776119403,671.5223880597005,0.03297032655953552,1.0329703265595356,16293.98208955224,35643.085820895525,True,69,67,"Acered | Aguarón | Alconchel de Ariza | Alhama de Aragón | Alpartir | Alpeñés | Ariza | Atea | Barrachina | Bañón | Bello | Belmonte de Gracián | Berrueco | Bordalba | Bubierca | Cabolafuente | Calamocha | Calmarza | Campillo de Aragón | Carenas | Cariñena | Castejón de Alarba | Castejón de las Armas | Cetina | Contamina | Cuerlas, Las | Embid de Ariza | Encinacorba | Fuentes Claras | Godojos | Ibdes | Jaraba | Jaulín | Langa del Castillo | Longares | Mainar | Maluenda | Mara | Mezalocha | Monreal de Ariza | Montón | Morata de Jalón | Munébrega | Nombrevilla | Nuévalos | Odón | Olvés | Orera | Paracuellos de Jiloca | Pozuel de Ariza | Retascón | San Martín del Río | Santa Cruz de Grío | Sisamón | Terrer | Tobed | Torralba de los Sisones | Torre los Negros | Torrehermosa | Torrijo del Campo | Used | Val de San Martín | Valdehorna | Valtorres | Velilla de Jiloca | Villafeliche | Vilueña, La",2,Teruel | Zaragoza,2640.4906971927157,875.3887050675406,0.04330047179093081,620439.7657543288,4557716.733592589,569192.3797000004,4514355.9276,674212.5444999998,4593852.051100001
31,21300,20367.4776119403,932.5223880597005,0.04578487360226754,1.0457848736022675,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,2.0376056213069607,13.689300548858862,0.13663673538572585,672350.1138419157,4613442.86867833,670720.2483000001,4611516.418099999,673395.1723999996,4614801.2532
32,18698,20367.4776119403,-1669.4776119402995,-0.08196781377393435,0.9180321862260656,16293.98208955224,35643.085820895525,True,40,38,"Abiego | Abizanda | Adahuesca | Alquézar | Barbastro | Benabarre | Benasque | Bielsa | Bárcabo | Campo | Castejón de Sos | Colungo | Estada | Estadilla | Fanlo | Fonz | Foradada del Toscar | Gistaín | Grado, El | Graus | Hoz y Costean | Labuerda | Laspuña | Naval | Olvena | Palo | Perarrúa | Plan | Puebla de Castro, La | Pueyo de Araguás, El | Puértolas | Sahún | San Juan de Plan | Santaliestra y San Quílez | Secastilla | Sesué | Tella-Sin | Villanova",1,Huesca,2625.9716900819567,643.602854154861,0.07966434340609692,769459.0311587537,4698406.800476094,737759.9652000004,4651288.5834,803652.0425000004,4736501.621099999
33,22240,20367.4776119403,1872.5223880597005,0.09193688210865869,1.0919368821086586,16293.98208955224,35643.085820895525,True,13,2,Cuarte de Huerva | Zaragoza,1,Zaragoza,7.640736451892179,27.835243127520204,0.12392389241469831,672994.6649231662,4609232.132301271,671350.2226999998,4605873.7095,674623.1045000004,4612577.627699999
34,20046,20367.4776119403,-321.47761194029954,-0.015783869660513847,0.9842161303394862,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,1.1535187804264195,10.19012579419084,0.13959679360994973,677963.5822388948,4613382.2249701945,677229.9808,4612633.1117,678720.6642000005,4614489.0583999995
35,19583,20367.4776119403,-784.4776119402995,-0.03851618874398098,0.961483811256019,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,1.4876218292994337,8.492321692527996,0.259208675230574,675968.3188658713,4614490.707373017,674794.1623,4613887.2772,677213.3606000002,4615049.243799999
36,18569,20367.4776119403,-1798.4776119402995,-0.08830144047321568,0.9116985595267844,16293.98208955224,35643.085820895525,True,15,11,Albalate de Cinca | Alfántega | Almunia de San Juan | Azanuy-Alins | Binaced | Binéfar | Castejón del Puente | Monzón | Pueyo de Santa Cruz | San Esteban de Litera | Tamarite de Litera,1,Huesca,366.6340953931061,206.68292623653397,0.10785331809017186,769297.8462457669,4641033.000098626,755659.3293000003,4620094.716399999,786098.6591999996,4659264.5405
37,27220,20367.4776119403,6852.5223880597005,0.3364443314297522,1.3364443314297523,16293.98208955224,35643.085820895525,True,46,34,"Albarracín | Bezas | Blancas | Calomarde | Caminreal | Cella | Cosa | Frías de Albarracín | Gea de Albarracín | Griegos | Guadalaviar | Monterde de Albarracín | Moscardón | Noguera de Albarracín | Ojos Negros | Orihuela del Tremedal | Pancrudo | Pozuel del Campo | Royuela | Rubielos de la Cérida | Ródenas | Saldón | Santa Eulalia | Terriente | Teruel | Toril y Masegoso | Torres de Albarracín | Tramacastilla | Utrillas | Valdecuenca | Vallecillo, El | Villar del Cobo | Villar del Salz | Villarquemado",1,Teruel,2349.5888438280085,599.6708271026346,0.08210618851295673,637129.4196327836,4483470.955606448,601295.6628999999,4449411.1916000005,684206.0855999999,4528035.124299999
38,19941,20367.4776119403,-426.47761194029954,-0.02093914720644052,0.9790608527935595,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,0.7087043639950152,9.221195618364908,0.10473708932787569,677137.03532183,4613557.3532968145,676467.7395000001,4612430.8036,677639.909,4614541.774800001
39,22692,20367.4776119403,2324.5223880597005,0.11412912449683826,1.1141291244968383,16293.98208955224,35643.085820895525,True,37,34,"Alagón | Albeta | Alcalá de Moncayo | Alfamén | Ambel | Borja | Bulbuente | Bureta | Calatorao | Fayos, Los | Fuendejalón | Gotor | Grisel | Grisén | Litago | Lituénigo | Lucena de Jalón | Muel | Oseja | Pedrola | Rueda de Jalón | Salillas de Jalón | San Martín de la Virgen de Moncayo | Santa Cruz de Moncayo | Sestrica | Tabuenca | Talamantes | Tierga | Torralba de Ribota | Torrellas | Trasmoz | Trasobares | Vera de Moncayo | Épila",1,Zaragoza,1174.0389876503664,502.7456265974418,0.058370818149211676,628499.932513519,4612170.59327144,596218.7122,4582498.0901999995,664762.5663999999,4640158.0425
40,19074,20367.4776119403,-1293.4776119402995,-0.06350701037137789,0.9364929896286222,16293.98208955224,35643.085820895525,True,16,6,Alcañiz | Fabara | Jatiel | Maella | Nonaspe | Samper de Calanda,2,Teruel | Zaragoza,796.6190253369741,273.059829818509,0.13425946363800415,747395.1342388644,4557214.507827296,715300.5119000003,4539875.256100001,778486.7225000001,4575049.083900001
41,20235,20367.4776119403,-132.47761194029954,-0.006504370077845841,0.9934956299221541,16293.98208955224,35643.085820895525,True,11,5,"Alfajarín | Pastriz | Puebla de Alfindén, La | San Mateo de Gállego | Zaragoza",1,Zaragoza,278.18823581883396,149.45477798146476,0.1565052882999302,690911.0241442001,4616819.456571516,679428.7797999997,4604316.3465,703307.6968999999,4633646.521199999
42,20184,20367.4776119403,-183.47761194029954,-0.00900836202872451,0.9909916379712755,16293.98208955224,35643.085820895525,True,16,8,Castejón de Valdejasa | Ejea de los Caballeros | Erla | Layana | Luna | Sádaba | Villanueva de Gállego | Zuera,1,Zaragoza,1172.766724061152,383.19881171295697,0.10036289761998736,662131.789973743,4660638.659109982,630989.8940000003,4622504.342499999,683570.6462000003,4687277.3356
43,19742,20367.4776119403,-625.4776119402995,-0.030709625603006305,0.9692903743969937,16293.98208955224,35643.085820895525,True,36,28,"Alacón | Albalate del Arzobispo | Alcaine | Alcorisa | Alloza | Andorra | Ariño | Belmonte de San José | Berge | Calanda | Cañada de Verich, La | Cañizar del Olivar | Cerollera, La | Crivillén | Ejulve | Estercuel | Fórnoles | Gargallo | Ginebrosa, La | Híjar | Oliete | Olmos, Los | Portellada, La | Ráfales | Torrevelilla | Urrea de Gaén | Valjunquera | Zoma, La",1,Teruel,1735.169585022005,407.2053436956045,0.13149972767916251,715509.9631454113,4538678.012613252,688275.2807,4507128.655300001,762009.3118000003,4569026.538899999
44,19826,20367.4776119403,-541.4776119402995,-0.02658540356626497,0.9734145964337351,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,0.5655475260360129,8.691312991312357,0.09408235741072436,673520.7172521764,4613188.506044962,672955.6289999997,4612331.9307,674396.3995000003,4613990.1735
45,19761,20367.4776119403,-606.4776119402995,-0.029776765856600527,0.9702232341433995,16293.98208955224,35643.085820895525,True,30,23,"Agüero | Alcalá de Gurrea | Alerre | Ardisa | Asín | Biota | Biscarrués | Chimillas | Frago, El | Gurrea de Gállego | Huesca | Loscorrales | Luesia | Marracos | Murillo de Gállego | Orés | Pedrosas, Las | Piedratajada | Puendeluna | Santa Eulalia de Gállego | Sierra de Luna | Sotonera, La | Valpalmas",2,Huesca | Zaragoza,1276.7897117924745,501.3730091576686,0.06382742699468896,680293.23041077,4674279.088271399,640898.3816999998,4647070.373299999,715143.8540000003,4702718.249299999
46,19578,20367.4776119403,-789.4776119402995,-0.03876167815092987,0.9612383218490701,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,1.0517841523410798,12.73694886448519,0.08147149325730652,678167.8394503832,4612129.086629731,677429.1463000001,4610958.9509,678707.8735999996,4613227.0615
47,20728,20367.4776119403,360.52238805970046,0.017700885447314622,1.0177008854473146,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.8854773313182757,6.697012316163749,0.24809905854519115,676714.0980502564,4610629.131238011,675889.2969000004,4609960.542300001,677344.5476000002,4611531.2641
48,20145,20367.4776119403,-222.47761194029954,-0.010923179402925844,0.9890768205970741,16293.98208955224,35643.085820895525,True,12,1,Zaragoza,1,Zaragoza,23.66149205480472,44.50347081144878,0.15012887337394085,678133.5365946351,4620773.64322884,674850.6780000003,4614453.116800001,681160.6490000002,4628044.051200001
49,22595,20367.4776119403,2227.5223880597005,0.10936663000202981,1.1093666300020297,16293.98208955224,35643.085820895525,True,12,3,Cadrete | Cuarte de Huerva | Zaragoza,1,Zaragoza,11.356011681574875,31.55057691445205,0.14335771986667573,672062.855584194,4605657.225620376,669439.3572000004,4602346.1185,674535.1622000001,4610548.4704
50,21509,20367.4776119403,1141.5223880597005,0.0560463308127311,1.056046330812731,16293.98208955224,35643.085820895525,True,15,6,Ejea de los Caballeros | Gallur | Pradilla de Ebro | Tauste | Utebo | Zaragoza,1,Zaragoza,755.8161701281822,245.9435955875461,0.15702001236700958,659349.8789382183,4641548.034730187,636134.4080999997,4616332.759199999,679241.318,4666219.1349
51,19977,20367.4776119403,-390.47761194029954,-0.01917162347640852,0.9808283765235914,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.5039039760617716,5.750466838861933,0.1914923560124616,676435.3360112676,4611404.6143978555,676038.2485999996,4610708.240700001,677005.0415000003,4611969.2907
52,18926,20367.4776119403,-1441.4776119402995,-0.070773496817065,0.929226503182935,16293.98208955224,35643.085820895525,True,22,15,Antillón | Azara | Barbastro | Berbegal | Castillazuelo | Ilche | Laluenga | Laperdiguera | Monzón | Peraltilla | Pertusa | Pozán de Vero | Salillas | Sesa | Torres de Alcanadre,1,Huesca,478.5420438124147,206.14584790298215,0.14150793075210663,748612.311978854,4651413.869433631,724633.2991000004,4636173.6042,773324.0480000004,4665861.6603999995
53,18434,20367.4776119403,-1933.4776119402995,-0.09492965446083569,0.9050703455391643,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.6376310747498702,5.148079342388201,0.30233531213942383,675720.626309121,4613291.282035322,675384.4168999996,4612653.6665,676178.4332999997,4613858.0221
54,19886,20367.4776119403,-481.47761194029954,-0.023639530682878298,0.9763604693171217,16293.98208955224,35643.085820895525,True,14,8,Almudévar | Ayerbe | Huesca | Leciñena | Lupiñén-Ortilla | San Mateo de Gállego | Villanueva de Gállego | Zuera,2,Huesca | Zaragoza,769.5705831953132,297.3510450158021,0.10937533198017,695703.1587552051,4652200.427798215,678909.6305999998,4621748.118799999,713998.8898,4685335.201199999
55,18953,20367.4776119403,-1414.4776119402995,-0.069447854019541,0.930552145980459,16293.98208955224,35643.085820895525,True,21,18,"Albero Bajo | Alcubierre | Almuniente | Barbués | Burgo de Ebro, El | Farlete | Fuentes de Ebro | Grañén | Lanaja | Mediana de Aragón | Nuez de Ebro | Perdiguera | Puebla de Albortón | Quinto | Senés de Alcubierre | Torres de Barbués | Villafranca de Ebro | Villamayor de Gállego",2,Huesca | Zaragoza,1332.3368593956031,450.93813261399606,0.08233604139168389,704320.8274293098,4616257.368002887,674683.5406999998,4577645.7793000005,728825.0683000004,4659367.006100001
56,19857,20367.4776119403,-510.47761194029954,-0.025063369243181855,0.9749366307568181,16293.98208955224,35643.085820895525,True,18,1,Zaragoza,1,Zaragoza,0.6898321324687974,12.438343170397545,0.0560309794994742,675410.9298017757,4612779.685944,674491.3031000001,4611679.631999999,676064.3369000005,4613817.119100001
57,18840,20367.4776119403,-1527.4776119402995,-0.0749959146165859,0.925004085383414,16293.98208955224,35643.085820895525,True,12,1,Zaragoza,1,Zaragoza,0.7529641754961477,8.063722246922541,0.14551677377377448,676421.7197239032,4613669.672545427,675386.2444000002,4613129.047700001,677203.5610999996,4614092.0789
58,20187,20367.4776119403,-180.47761194029954,-0.008861068384555176,0.9911389316154449,16293.98208955224,35643.085820895525,True,17,1,Zaragoza,1,Zaragoza,1.320019504332454,10.011774857439484,0.16548859273337163,673768.670505961,4612010.634793865,672938.1058,4610919.043299999,674536.5791999996,4613079.221100001
59,22718,20367.4776119403,2350.5223880597005,0.11540566941297248,1.1154056694129726,16293.98208955224,35643.085820895525,True,31,22,"Ainzón | Aniñón | Aranda de Moncayo | Añón de Moncayo | Borja | Buste, El | Calatayud | Calcena | Cervera de la Cañada | Clarés de Ribota | Fréscano | Jarque de Moncayo | Malanquilla | Maleján | Mallén | Malón | Novallas | Pomer | Purujosa | Tarazona | Torrelapaja | Vierlas",1,Zaragoza,1029.650073703166,455.66078447887185,0.06231838815256408,607670.8777709997,4617695.158677102,583890.6124999998,4577631.0327,634706.7461000001,4651289.6502
60,19655,20367.4776119403,-712.4776119402995,-0.034981141283916974,0.9650188587160831,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,1.5014308006340786,14.152249786690362,0.09420288736574663,678094.8971411024,4614390.482568267,676480.9241000004,4613464.5011,679542.7631000001,4615538.0976
61,19572,20367.4776119403,-795.4776119402995,-0.03905626543926853,0.9609437345607315,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.7761111401766417,10.30991314117239,0.09175373845615287,675796.9806491493,4611804.428770941,675050.0422,4610959.921599999,676380.5335999997,4612683.3607
